"DAC","PI.Request.to.SO.Approval_Min","PI.Request.to.SO.Approval_Max","PI.Request.to.SO.Approval_Average","SO.Approval.to.DAC.Claim_Min","SO.Approval.to.DAC.Claim_Max","SO.Approval.to.DAC.Claim_Average","DAC.Claim.to.DAC.Approval_Min","DAC.Claim.to.DAC.Approval_Max","DAC.Claim.to.DAC.Approval_Average","DAC.Claim.to.DAC.Reject_Min","DAC.Claim.to.DAC.Reject_Max","DAC.Claim.to.DAC.Reject_Average","DAC.Claim.to.DAC.Revision_Min","DAC.Claim.to.DAC.Revision_Max","DAC.Claim.to.DAC.Revision_Average","Total.Time.for.DAC.Processing_Min","Total.Time.for.DAC.Processing_Max","Total.Time.for.DAC.Processing_Average","Date"
"NICHD",0,4.7,3.1,0.6,0.8,0.7,0,28.9,19.3,NA,NA,NA,NA,NA,NA,0.8,29.5,20,"10/31/2016"
"NIDDK",0,7,3.8,0.9,1.1,1,2.1,2.1,2.1,NA,NA,NA,0,0,0,1,3.2,2.3,"10/31/2016"
"NIGMS",0,4.7,2.9,7.8,8.4,8,7.8,7.8,7.8,NA,NA,NA,NA,NA,NA,15.6,16.2,15.8,"10/31/2016"
"NINDS",0,0,0,2.9,3.1,3,0,4.9,2.5,NA,NA,NA,NA,NA,NA,2.9,8,5.5,"10/31/2016"
"All DACs",0,38.8,4.9,0,8.4,3.1,0,50.2,10.2,0,707.3,79.9,0,23,6.5,0,707.5,26.4,"10/31/2016"
"CDAC",0,0,0,8.9,8.9,8.9,0,0,0,NA,NA,NA,NA,NA,NA,8.9,8.9,8.9,"11/01/2016"
"JAAMH",0,13.9,6.1,2.6,5.8,3.8,6.4,6.4,6.4,0,0,0,NA,NA,NA,5.8,9.5,8.2,"11/01/2016"
"NCI DAC",0,29.8,1.7,0,13.8,4.4,0,19.9,5.6,0,14,2.7,17.9,17.9,17.9,3,21.1,10.6,"11/01/2016"
"NHGRI",0,0.8,0.3,5.4,13.8,8.2,0,10.7,2.8,0,11,1.4,NA,NA,NA,5.5,17,11.1,"11/01/2016"
"NHLBI",0,1,0.7,1.7,2.4,1.9,7,12.2,8.2,6.2,6.2,6.2,7,35.9,9.4,8.5,37.9,10.5,"11/01/2016"
"NICHD",0.2,0.2,0.2,0.3,0.3,0.3,0,0,0,NA,NA,NA,NA,NA,NA,0.3,0.3,0.3,"11/01/2016"
"NIDCR",0.4,0.4,0.4,1.2,1.2,1.2,12,12,12,NA,NA,NA,NA,NA,NA,13.2,13.2,13.2,"11/01/2016"
"NIGMS",0,10.5,2.7,7,7.2,7.2,7.8,7.8,7.8,NA,NA,NA,NA,NA,NA,14.8,15,15,"11/01/2016"
"NINDS",0,0,0,2.2,2.2,2.2,0,4.9,1.7,NA,NA,NA,NA,NA,NA,2.2,7,3.8,"11/01/2016"
"All DACs",0,29.8,1.7,0,13.8,4.5,0,19.9,5.5,0,14,1.8,7,35.9,12.5,0.3,37.9,10.4,"11/01/2016"
"ES DAC",0.9,0.9,0.9,2.5,2.5,2.5,6,6,6,NA,NA,NA,NA,NA,NA,8.5,8.5,8.5,"11/02/2016"
"JAAMH",0.3,1.7,0.9,1.6,2.2,2,6.4,6.4,6.4,NA,NA,NA,3.3,3.3,3.3,5.1,8.6,8,"11/02/2016"
"NCI DAC",0,14.8,1.2,0.2,13.4,7.5,0,26.1,1.6,0,698.2,232.8,1.2,11.8,9.1,0.2,705.5,20.2,"11/02/2016"
"NHGRI",0,5,1,4.2,13.4,11.6,0,2.2,0.4,0,0,0,NA,NA,NA,4.2,13.4,11.9,"11/02/2016"
"NHLBI",0,1.7,1.4,1,1.4,1.2,14,18.9,18.1,13,18.9,14.9,NA,NA,NA,14,20.2,18.9,"11/02/2016"
"NIAID",0.9,0.9,0.9,5.4,5.4,5.4,8.2,8.2,8.2,NA,NA,NA,NA,NA,NA,13.6,13.6,13.6,"11/02/2016"
"NIAMS",0.9,0.9,0.9,0.5,0.5,0.5,12,12,12,NA,NA,NA,NA,NA,NA,12.5,12.5,12.5,"11/02/2016"
"NIDCR",0.9,0.9,0.9,0.5,0.5,0.5,12,12,12,NA,NA,NA,NA,NA,NA,12.5,12.5,12.5,"11/02/2016"
"NIDDK",0,1.7,1.1,0.2,1,0.4,1.2,1.2,1.2,NA,NA,NA,3.7,4.2,4,1.4,5.2,2.3,"11/02/2016"
"NIGMS",0.4,0.9,0.6,6.4,6.6,6.5,7.8,7.8,7.8,NA,NA,NA,NA,NA,NA,14.2,14.4,14.3,"11/02/2016"
"NINDS",0.4,0.4,0.4,1.3,1.3,1.3,NA,NA,NA,NA,NA,NA,0,0,0,1.4,1.4,1.4,"11/02/2016"
"All DACs",0,14.8,1.1,0.2,13.4,6.3,0,26.1,4.3,0,698.2,92.9,0,11.8,5.2,0.2,705.5,14.6,"11/02/2016"
"JAAMH",0,15,3.2,0.6,3.9,1.2,6.4,45.2,13.8,NA,NA,NA,NA,NA,NA,7,49.1,15.1,"11/03/2016"
"NCI DAC",0,34.8,3.6,0.1,12.3,8.4,0,152.8,11.3,0,1,0.5,0,8.1,7.2,4,159.8,18.2,"11/03/2016"
"NEI",2.8,2.8,2.8,4.1,4.1,4.1,0.8,0.8,0.8,NA,NA,NA,NA,NA,NA,5,5,5,"11/03/2016"
"NHGRI",0,15,3.1,3.3,12.3,8.9,0,2.2,0.8,0,0,0,NA,NA,NA,3.3,12.3,9.6,"11/03/2016"
"NHLBI",0.6,15,3.6,0,11.8,7.4,13,15,14,13,281.8,237,0,0,0,13,292.7,170.1,"11/03/2016"
"NIAID",2.2,2.2,2.2,3.7,3.7,3.7,8.2,8.2,8.2,NA,NA,NA,NA,NA,NA,11.9,11.9,11.9,"11/03/2016"
"NIAMS",0.6,0.6,0.6,1,1,1,10.2,10.2,10.2,NA,NA,NA,NA,NA,NA,11.2,11.2,11.2,"11/03/2016"
"NICHD",15,15,15,0.8,0.8,0.8,0,0,0,NA,NA,NA,NA,NA,NA,0.8,0.8,0.8,"11/03/2016"
"NIDDK",0.6,15,3,0.2,0.8,0.3,0,3.7,3.1,NA,NA,NA,NA,NA,NA,0.8,4,3.4,"11/03/2016"
"NIGMS",0.7,2.8,1.7,5.2,5.2,5.2,7.8,7.8,7.8,NA,NA,NA,NA,NA,NA,13,13,13,"11/03/2016"
"NINDS",0.6,15,3.8,0.1,4.7,3.4,0,9,3.2,NA,NA,NA,NA,NA,NA,0.2,13.7,6.6,"11/03/2016"
"All DACs",0,34.8,3.3,0,12.3,5.7,0,152.8,7.5,0,281.8,129.4,0,8.1,4.6,0.2,292.7,23.9,"11/03/2016"
"CDAC",0,0,0,5.8,5.8,5.8,0,0,0,NA,NA,NA,NA,NA,NA,5.8,5.8,5.8,"11/04/2016"
"ES DAC",0.6,0.6,0.6,0.2,0.2,0.2,6,6,6,NA,NA,NA,NA,NA,NA,6.1,6.1,6.1,"11/04/2016"
"JAAMH",1.6,34.9,8.4,0.1,11.3,9,6.4,7,6.8,NA,NA,NA,0.8,7,3.9,6.5,18.3,14.6,"11/04/2016"
"NCI DAC",0.6,2.9,0.9,2.7,12.2,9.6,0,21,2.2,21,21,21,28,28,28,10.2,38.4,15.2,"11/04/2016"
"NEI",0.8,29.8,5.8,3,3.3,3.1,42,42,42,NA,NA,NA,NA,NA,NA,45,45.3,45.1,"11/04/2016"
"NHGRI",0.6,1.6,1.1,2.2,11.3,10.8,0,9.8,3.3,0,9.8,6.9,NA,NA,NA,2.2,21.1,14.8,"11/04/2016"
"NHLBI",1.2,4.1,2.2,0.2,10,5.1,13.2,13.2,13.2,281.8,281.8,281.8,0,0,0,13.3,291.8,152.6,"11/04/2016"
"NIDDK",4.1,4.1,4.1,3.2,3.2,3.2,0,0,0,NA,NA,NA,NA,NA,NA,3.2,3.2,3.2,"11/04/2016"
"NIGMS",2,2,2,4.4,4.4,4.4,7.8,7.8,7.8,NA,NA,NA,NA,NA,NA,12.2,12.2,12.2,"11/04/2016"
"NINDS",1.6,1.6,1.6,4.1,4.1,4.1,9,9,9,NA,NA,NA,9,9,9,13.1,13.1,13.1,"11/04/2016"
"All DACs",0,34.9,2.2,0.1,12.2,8.2,0,42,8.6,0,281.8,87.4,0,28,7.7,2.2,291.8,26.2,"11/04/2016"
"All DACs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/05/2016"
"JAAMH",4.9,5.4,5.3,0.1,8.7,3,7,7,7,0,0,0,NA,NA,NA,0.1,15.7,5.3,"11/06/2016"
"NCI DAC",2.6,5.4,4.7,0.5,14.5,4,4.1,4.1,4.1,NA,NA,NA,NA,NA,NA,18.6,18.6,18.6,"11/06/2016"
"NEI",5.4,5.4,5.4,0.7,0.7,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/06/2016"
"NHGRI",2.8,5.4,4.8,0.1,0.5,0.4,NA,NA,NA,0,0,0,NA,NA,NA,0.1,0.1,0.1,"11/06/2016"
"NHLBI",5.4,5.4,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/06/2016"
"NINDS",5.4,5.4,5.4,1.5,1.5,1.5,0,0,0,NA,NA,NA,NA,NA,NA,1.5,1.5,1.5,"11/06/2016"
"All DACs",2.6,5.4,5.1,0.1,14.5,1.6,0,7,2.8,0,0,0,NA,NA,NA,0.1,18.6,4.7,"11/06/2016"
"CDAC",25.8,25.8,25.8,2.4,2.4,2.4,0,0,0,NA,NA,NA,NA,NA,NA,2.4,2.4,2.4,"11/07/2016"
"JAAMH",0,53,13.6,0,8.5,6.7,7,45.2,16.2,0,0,0,0.8,42.2,5,8.2,45.2,18.3,"11/07/2016"
"NCI DAC",5,38.2,20.9,0,8.6,5.9,0,7.1,2.6,0,0,0,27.9,27.9,27.9,6.6,35,10.8,"11/07/2016"
"NHGRI",0,11.7,6.4,7.2,9.3,8.3,0,2.7,0.6,NA,NA,NA,NA,NA,NA,8.1,10.1,8.9,"11/07/2016"
"NHLBI",0,25.2,22.8,7.8,8.1,7.8,37.2,43.1,42.6,NA,NA,NA,NA,NA,NA,45.3,50.8,50.4,"11/07/2016"
"NIAID",11.7,11.7,11.7,0,0,0,8.2,8.2,8.2,NA,NA,NA,NA,NA,NA,8.2,8.2,8.2,"11/07/2016"
"NIAMS",11.7,25.8,21.1,0,0.7,0.5,6,7.2,6.4,NA,NA,NA,NA,NA,NA,6.7,7.2,6.8,"11/07/2016"
"NIDDK",25.8,25.8,25.8,1.4,1.4,1.4,5,5,5,NA,NA,NA,NA,NA,NA,6.5,6.5,6.5,"11/07/2016"
"NIGMS",0,0,0,1.1,1.1,1.1,7.8,7.8,7.8,NA,NA,NA,NA,NA,NA,8.9,8.9,8.9,"11/07/2016"
"NINDS",6,25.8,15.9,0.5,0.8,0.6,0,9,4.5,NA,NA,NA,NA,NA,NA,0.5,9.8,5.1,"11/07/2016"
"All DACs",0,53,17.1,0,9.3,6.2,0,45.2,19.8,0,0,0,0.8,42.2,7,0.5,50.8,23.8,"11/07/2016"
"CDAC",5.9,5.9,5.9,7,7,7,0,0,0,NA,NA,NA,NA,NA,NA,7,7,7,"11/08/2016"
"JAAMH",0,21.1,8,6.8,7.1,7,7,7,7,0.8,0.8,0.8,0.8,0.8,0.8,7.8,14.1,13,"11/08/2016"
"NCI DAC",0.2,12,4.9,0,9.1,5.6,0,12.9,2.3,0,0,0,NA,NA,NA,5.9,13,7.6,"11/08/2016"
"NHGRI",0,12,3.3,6.1,7.1,6.5,0,2.7,2,0,2.8,1.2,NA,NA,NA,7,9,8.3,"11/08/2016"
"NHLBI",1.2,12,5.4,5.9,7.9,6.9,14,37,22.7,NA,NA,NA,0,0,0,7.1,44.9,19.5,"11/08/2016"
"NIDCR",8.5,8.5,8.5,1.5,1.5,1.5,4.2,4.2,4.2,NA,NA,NA,NA,NA,NA,5.7,5.7,5.7,"11/08/2016"
"NINDS",0,6.7,3.4,0.8,1,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/08/2016"
"All DACs",0,21.1,5.5,0,9.1,6.3,0,37,6.3,0,2.8,0.8,0,0.8,0.2,5.7,44.9,11.4,"11/08/2016"
"JAAMH",0.8,0.8,0.8,5.9,5.9,5.9,7,7,7,NA,NA,NA,NA,NA,NA,12.9,12.9,12.9,"11/09/2016"
"NCI DAC",0.5,163,7.9,0.2,6.8,4.5,0,23.8,2.3,0,0,0,NA,NA,NA,4.8,30,7,"11/09/2016"
"NHGRI",1.1,2.2,1.4,5,6.4,6.1,2.7,2.7,2.7,0,0,0,NA,NA,NA,6.4,7.8,6.7,"11/09/2016"
"NHLBI",10,10,10,7.2,7.2,7.2,36.2,36.2,36.2,NA,NA,NA,NA,NA,NA,43.4,43.4,43.4,"11/09/2016"
"NIAID",0.5,0.5,0.5,34.5,34.5,34.5,8.6,8.6,8.6,NA,NA,NA,NA,NA,NA,43,43,43,"11/09/2016"
"NIGMS",1.1,1.1,1.1,6.3,6.3,6.3,NA,NA,NA,NA,NA,NA,1,1,1,7.3,7.3,7.3,"11/09/2016"
"NINDS",5,5,5,0.5,0.5,0.5,13.2,13.2,13.2,NA,NA,NA,NA,NA,NA,13.7,13.7,13.7,"11/09/2016"
"All DACs",0.5,163,6.2,0.2,34.5,5.8,0,36.2,5.6,0,0,0,1,1,1,4.8,43.4,11.1,"11/09/2016"
"JAAMH",15.2,26.8,15.8,5.2,5.5,5.4,7,7,7,0,0,0,NA,NA,NA,5.5,12.4,10.5,"11/10/2016"
"NCI DAC",0,9.1,5.7,4.1,6,5.5,0,2.8,0.4,0,0,0,NA,NA,NA,4.8,6.9,5.8,"11/10/2016"
"NHGRI",0,15.2,10.6,5,5.5,5.3,0,0,0,NA,NA,NA,NA,NA,NA,5,5.5,5.3,"11/10/2016"
"NHLBI",0,15.2,7.3,3.8,6.2,5.2,19.3,19.3,19.3,0,0,0,55.8,55.8,55.8,6,59.6,35.2,"11/10/2016"
"NIDDK",8.8,8.8,8.8,3.9,3.9,3.9,0,0,0,NA,NA,NA,NA,NA,NA,3.9,3.9,3.9,"11/10/2016"
"NIGMS",0,0,0,4.7,4.7,4.7,1,1,1,NA,NA,NA,1,1,1,5.6,5.6,5.6,"11/10/2016"
"All DACs",0,26.8,11.5,3.8,6.2,5.3,0,19.3,4,0,0,0,1,55.8,37.5,3.9,59.6,10.8,"11/10/2016"
"JAAMH",0,13.9,6.7,3.3,4.3,3.8,2.8,7,4.5,NA,NA,NA,0.8,0.8,0.8,5.1,11.3,7.5,"11/11/2016"
"NCI DAC",0.1,9.8,1.1,3,5.4,3.9,0,6.9,2.4,0,0.2,0.1,NA,NA,NA,3.9,9.9,5,"11/11/2016"
"NHGRI",0.1,29,2.3,4,4.4,4.1,0,0,0,0,0,0,NA,NA,NA,4,4.4,4.1,"11/11/2016"
"NHLBI",0.8,0.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/11/2016"
"NINDS",0.8,0.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/11/2016"
"All DACs",0,29,2.3,3,5.4,3.9,0,7,3.4,0,0.2,0,0.8,0.8,0.8,3.9,11.3,5.6,"11/11/2016"
"CDAC",0,0,0,3.4,3.4,3.4,0,0,0,NA,NA,NA,NA,NA,NA,3.4,3.4,3.4,"11/12/2016"
"JAAMH",72.2,72.2,72.2,3,3,3,NA,NA,NA,NA,NA,NA,7,7,7,10,10,10,"11/12/2016"
"NCI DAC",0,0,0,2.6,2.6,2.6,2.8,2.8,2.8,NA,NA,NA,NA,NA,NA,5.4,5.4,5.4,"11/12/2016"
"All DACs",0,72.2,24.1,2.6,3.4,3,0,2.8,1.4,NA,NA,NA,7,7,7,3.4,10,6.2,"11/12/2016"
"JAAMH",6.2,6.2,6.2,1.9,1.9,1.9,7,7,7,NA,NA,NA,0.8,0.8,0.8,2.8,8.9,5.8,"11/13/2016"
"NCI DAC",2.3,2.9,2.4,0.8,2.6,1.7,0,27.1,13.5,NA,NA,NA,NA,NA,NA,2.6,28.8,15.2,"11/13/2016"
"NHGRI",6.2,6.2,6.2,1,1,1,0,2.7,1,NA,NA,NA,NA,NA,NA,1,3.8,2.1,"11/13/2016"
"NHLBI",2.3,6.2,5.6,1.7,2,1.9,1.9,21,5.1,1.9,1.9,1.9,NA,NA,NA,3.9,22.7,6.7,"11/13/2016"
"NINDS",6.2,6.2,6.2,8.8,8.8,8.8,0.8,0.8,0.8,NA,NA,NA,NA,NA,NA,9.7,9.7,9.7,"11/13/2016"
"All DACs",2.3,6.2,5.4,0.8,8.8,1.9,0,27.1,5.1,1.9,1.9,1.9,0.8,0.8,0.8,1,28.8,6.6,"11/13/2016"
"ES DAC",0,20,8.4,3,4.1,3.5,0.8,7,2.8,NA,NA,NA,NA,NA,NA,3.8,11.1,6.3,"11/14/2016"
"JAAMH",0,5,3,0.8,7,3.2,0,16.2,4.4,NA,NA,NA,0.8,7,3.9,1.6,23,7.6,"11/14/2016"
"NCI DAC",0,12.9,4.4,0.1,7,1.7,0,244.8,30.2,692.1,692.1,692.1,0.2,160.8,48.7,0.1,693.2,51,"11/14/2016"
"NEI",5,5,5,2,2,2,33,33,33,NA,NA,NA,NA,NA,NA,35,35,35,"11/14/2016"
"NHGRI",0,17.9,4.1,0.4,7,2.8,0,92.1,3.4,0,2.7,0.7,NA,NA,NA,1.4,93.2,6,"11/14/2016"
"NHLBI",0,21.1,3.5,0.2,2.2,1.9,1,24.1,7.3,63.1,63.1,63.1,19.8,19.8,19.8,2.8,65.2,30.3,"11/14/2016"
"NIDDK",4,5.2,4.6,0.8,1,0.9,0,0,0,NA,NA,NA,NA,NA,NA,0.8,1,0.9,"11/14/2016"
"NIGMS",6,6,6,1.1,1.1,1.1,1,1,1,NA,NA,NA,NA,NA,NA,2,2,2,"11/14/2016"
"NINDS",1.7,6,3.9,8,8.2,8.1,0,0,0,NA,NA,NA,NA,NA,NA,8,8.2,8.1,"11/14/2016"
"All DACs",0,21.1,4,0.1,8.2,2.4,0,244.8,12.7,0,692.1,126.1,0.2,160.8,43.1,0.1,693.2,26.1,"11/14/2016"
"JAAMH",0,5.2,0.7,0,13,3.8,7,31.2,10.5,0,14.3,3.3,0.8,0.8,0.8,0.9,37,11.4,"11/15/2016"
"NCI DAC",0,15.5,4.3,0,6.3,1.1,0,20.2,3.9,0,694.9,198.8,0,139.1,99.3,0,695,77.1,"11/15/2016"
"NEI",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/15/2016"
"NHGRI",0,15.5,5.6,1.8,5.9,2.8,0,7.8,0.4,0,0,0,NA,NA,NA,1.8,9.7,3.2,"11/15/2016"
"NHLBI",0,6.2,3.5,0.7,2,1.1,0.9,22,13.5,0,1,0.6,NA,NA,NA,1.1,23,13.7,"11/15/2016"
"NIAID",0.9,0.9,0.9,28.3,28.3,28.3,8.6,8.6,8.6,NA,NA,NA,NA,NA,NA,36.9,36.9,36.9,"11/15/2016"
"NIAMS",7,7,7,0,0,0,13.9,13.9,13.9,NA,NA,NA,NA,NA,NA,13.9,13.9,13.9,"11/15/2016"
"NICHD",0,0,0,2,2,2,0,0,0,NA,NA,NA,NA,NA,NA,2,2,2,"11/15/2016"
"NIDCR",0,0,0,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/15/2016"
"NIDDK",0,0,0,1,1,1,5,5,5,NA,NA,NA,NA,NA,NA,6.1,6.1,6.1,"11/15/2016"
"NIGMS",0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1,"11/15/2016"
"NINDS",0,12.9,3.5,7,7.2,7.1,0,29.1,7.3,NA,NA,NA,NA,NA,NA,7,36.1,14.4,"11/15/2016"
"All DACs",0,15.5,3.7,0,28.3,2,0,31.2,6.8,0,694.9,87.9,0,139.1,90.7,0,695,33.2,"11/15/2016"
"ES DAC",5.8,5.8,5.8,1.2,1.2,1.2,0,0,0,NA,NA,NA,NA,NA,NA,1.2,1.2,1.2,"11/16/2016"
"JAAMH",0,22.8,6.5,11.9,12.4,12.1,7.7,7.7,7.7,NA,NA,NA,0.8,0.8,0.8,12.7,20.1,17.9,"11/16/2016"
"NCI DAC",0,22.8,11.6,0,5.4,1.5,0,55.8,19.7,0,2.1,0.4,18.7,31.7,25.2,0,56,19,"11/16/2016"
"NHGRI",0.1,22.8,7.8,4,4.8,4.5,0,4,2,0,0,0,NA,NA,NA,4,8.8,5.8,"11/16/2016"
"NHLBI",5.8,22.8,7.3,0.6,1,1,NA,NA,NA,0,0,0,NA,NA,NA,0.6,0.6,0.6,"11/16/2016"
"NIAMS",22.8,22.8,22.8,0.6,0.6,0.6,NA,NA,NA,26.1,26.1,26.1,NA,NA,NA,26.7,26.7,26.7,"11/16/2016"
"NIDCR",22.8,22.8,22.8,0.6,0.6,0.6,NA,NA,NA,34.1,34.1,34.1,NA,NA,NA,34.7,34.7,34.7,"11/16/2016"
"NIDDK",0.6,22.8,11.7,0.3,4.7,2.5,1,5,3,NA,NA,NA,NA,NA,NA,5.3,5.7,5.5,"11/16/2016"
"NIGMS",0,0,0,33,33,33,0.9,0.9,0.9,NA,NA,NA,NA,NA,NA,33.9,33.9,33.9,"11/16/2016"
"NINDS",0,22.8,18.3,5.8,6.2,5.8,0,16.1,5.6,16.1,16.1,16.1,NA,NA,NA,6.1,21.8,14.9,"11/16/2016"
"All DACs",0,22.8,10.8,0,33,3,0,55.8,15.2,0,34.1,7.9,0.8,31.7,13,0,56,17.3,"11/16/2016"
"JAAMH",0,1.3,1.1,4,11.3,4.9,7.7,7.7,7.7,NA,NA,NA,0.1,0.1,0.1,4.2,19,6,"11/17/2016"
"NCI DAC",0,44.8,3.5,0.8,4.2,3.1,0,30.8,4,0,0,0,0,150.8,45.4,1,151.6,13.1,"11/17/2016"
"NEI",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/17/2016"
"NHGRI",0,1.2,0.1,3.2,4.1,3.5,0,4,1.7,0,0,0,NA,NA,NA,3.2,8.1,5.1,"11/17/2016"
"NHLBI",0,0.9,0.2,0,3.9,2.4,30.4,30.4,30.4,NA,NA,NA,22.1,22.1,22.1,22.1,34.2,30.8,"11/17/2016"
"NIAMS",0,0,0,0.1,0.2,0.1,27,27,27,NA,NA,NA,NA,NA,NA,27.2,27.2,27.2,"11/17/2016"
"NIDDK",0,0,0,4,4,4,0,0,0,NA,NA,NA,NA,NA,NA,4,4,4,"11/17/2016"
"All DACs",0,44.8,1.6,0,11.3,3.2,0,30.8,8.4,0,0,0,0,150.8,17.4,1,151.6,12.8,"11/17/2016"
"JAAMH",0.3,16.3,3.1,10,17.9,15.5,0,7.7,2.3,NA,NA,NA,NA,NA,NA,17.7,17.9,17.8,"11/18/2016"
"NCI DAC",0.1,1,0.7,2.2,3.4,2.8,0,27.7,9.2,0,0,0,NA,NA,NA,2.2,31.1,8.3,"11/18/2016"
"NHGRI",0.5,13.8,5.2,2.4,3.1,2.9,0,4,2.4,0,0,0,NA,NA,NA,2.5,7.2,4.9,"11/18/2016"
"NHLBI",0,16.1,9.7,3,3.2,3.1,30.1,30.1,30.1,NA,NA,NA,0,0,0,3.1,33.3,5,"11/18/2016"
"NIAID",0.5,0.5,0.5,25.6,25.6,25.6,8.6,8.6,8.6,NA,NA,NA,NA,NA,NA,34.2,34.2,34.2,"11/18/2016"
"All DACs",0,16.3,7.8,2.2,25.6,4.9,0,30.1,6.3,0,0,0,0,0,0,2.2,34.2,8.1,"11/18/2016"
"NHGRI",2.8,12.2,11.3,1.5,1.8,1.7,4,51.8,10,0,4,3,NA,NA,NA,5.8,53.2,10.1,"11/19/2016"
"All DACs",2.8,12.2,11.3,1.5,1.8,1.7,4,51.8,10,0,4,3,NA,NA,NA,5.8,53.2,10.1,"11/19/2016"
"NCI DAC",0,5.4,2.4,0,0.8,0.7,0,14.8,3.2,0,0,0,6.9,6.9,6.9,0.1,15.5,3.2,"11/20/2016"
"NHGRI",0,5.4,4.7,0,0.1,0.1,NA,NA,NA,0,0,0,NA,NA,NA,0.1,0.1,0.1,"11/20/2016"
"NHLBI",5.4,5.4,5.4,0.8,0.8,0.8,NA,NA,NA,NA,NA,NA,0,0,0,0.8,0.8,0.8,"11/20/2016"
"NIDDK",5.4,5.4,5.4,0.6,0.6,0.6,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.8,0.8,0.8,"11/20/2016"
"NIGMS",0,5.4,2.7,28.6,28.6,28.6,NA,NA,NA,NA,NA,NA,0.9,0.9,0.9,29.5,29.5,29.5,"11/20/2016"
"All DACs",0,5.4,3.1,0,28.6,1.2,0,14.8,3.2,0,0,0,0,6.9,3.2,0.1,29.5,3.1,"11/20/2016"
"CDAC",20.5,20.5,20.5,1.8,1.8,1.8,0,0,0,NA,NA,NA,NA,NA,NA,1.8,1.8,1.8,"11/21/2016"
"JAAMH",0,20.5,7.5,0,15,7.6,0,31.2,9.1,64.3,64.3,64.3,0,24.2,6.5,7.2,70.8,18.4,"11/21/2016"
"NCI DAC",0,21,8,0,7.1,1.8,0,27.7,6.9,0,0,0,0,0,0,0,28.1,8,"11/21/2016"
"NEI",0,1.6,0.8,0.8,1,0.9,49,49.2,49.1,NA,NA,NA,NA,NA,NA,50,50,50,"11/21/2016"
"NHGRI",0,20.5,9.1,0,7,4.8,0,3.1,1.5,0,0,0,NA,NA,NA,0,10,6.2,"11/21/2016"
"NHLBI",0,20.5,12.2,0,0.7,0,0.9,31,7.6,0,1,0.3,31,31,31,0,31,11.8,"11/21/2016"
"NIAMS",0,0,0,1.8,2.2,2,21,21.2,21.1,NA,NA,NA,NA,NA,NA,23,23.2,23.1,"11/21/2016"
"NIDDK",0,1.6,0.8,0.1,0.9,0.5,0,1,0.5,NA,NA,NA,NA,NA,NA,0.9,1.1,1,"11/21/2016"
"NIGMS",5.3,20.5,15.4,27.6,27.9,27.8,0.9,0.9,0.9,NA,NA,NA,NA,NA,NA,28.5,28.8,28.7,"11/21/2016"
"NINDS",0,1.6,0.8,1.2,1.3,1.2,9,16.1,12.6,NA,NA,NA,NA,NA,NA,10.4,17.2,13.8,"11/21/2016"
"All DACs",0,21,9.2,0,27.9,3.8,0,49.2,7.4,0,64.3,14.4,0,31,20.2,0,70.8,12.9,"11/21/2016"
"JAAMH",0,8,3.5,2.9,13.7,7,0,7.8,3.6,0,0,0,0.8,0.8,0.8,2.9,14.3,8.9,"11/22/2016"
"NCI DAC",0,8,2.7,0.2,5.8,1.3,0,25.8,5.3,0,0,0,0,14,4.7,0.2,26.5,6.2,"11/22/2016"
"NEI",0.1,8,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/22/2016"
"NHGRI",0,12.1,3.4,0.3,6.9,3.5,0,14.2,2.5,0,0,0,NA,NA,NA,0.3,15.2,5.7,"11/22/2016"
"NHLBI",0.1,8,4.3,0,3,0.8,0.1,13.1,4.1,274,274,274,0,0,0,0.1,274.1,10.4,"11/22/2016"
"NIAMS",0.1,5.1,0.8,0.7,1.2,0.9,6.2,21,16.1,NA,NA,NA,NA,NA,NA,7.4,22.2,17.3,"11/22/2016"
"NIDCR",0.1,0.1,0.1,0.7,0.7,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/22/2016"
"NIDDK",0.1,8,2.3,0.1,0.7,0.5,0,0,0,0,0,0,0,0,0,0.1,0.7,0.5,"11/22/2016"
